countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
TG,1_analytic_mean,9296091,1769,1769,1,1,90341816.0,0.0,344106688.0
TG,1_analytic_mean,10116831,8194,8194,1,1,86857912.0,0.0,348377472.0
TG,1_analytic_mean,9821672,5894,5894,1,1,84594352.0,0.0,334955008.0
TG,1_analytic_mean,10193575,8799,8799,1,1,82355200.0,0.0,336785344.0
TG,1_analytic_mean,9100994,238,238,1,1,80555352.0,0.0,312990976.0
TG,1_analytic_mean,9969453,7048,7048,1,1,78139264.0,0.0,320922432.0
TG,1_analytic_mean,10032109,7531,7531,1,1,73813472.0,0.0,306889856.0
TG,1_analytic_mean,9396384,2563,2563,1,1,69103256.0,0.0,270283136.0
TG,1_analytic_mean,9653043,4571,4571,1,1,68542032.0,0.0,253810096.0
TG,1_analytic_mean,9914287,6620,6620,1,1,68499240.0,0.0,275774144.0
TG,1_analytic_mean,9484999,3247,3247,1,1,68017328.0,0.0,252589872.0
TG,1_analytic_mean,9465593,3099,3099,1,1,65674392.0,0.0,265402224.0
TG,1_analytic_mean,10095696,8026,8026,1,1,60049028.0,0.0,232456176.0
TG,1_analytic_mean,10284212,9512,9512,1,1,59646340.0,0.0,238557296.0
TG,1_analytic_mean,9463859,3085,3085,1,1,59427252.0,0.0,139109040.0
TG,1_analytic_mean,10236299,9138,9138,1,1,57547456.0,0.0,219033712.0
TG,1_analytic_mean,10256583,9298,9298,1,1,57523048.0,0.0,219643824.0
TG,1_analytic_mean,9285360,1687,1687,1,1,57486456.0,0.0,227575280.0
TG,1_analytic_mean,9350506,2198,2198,1,1,57486428.0,0.0,197069680.0
TG,1_analytic_mean,9197923,1001,1001,1,1,57004364.0,0.0,132397768.0
TG,1_analytic_mean,9679936,4784,4784,1,1,56504104.0,0.0,194019120.0
TG,1_analytic_mean,9387698,2492,2492,1,1,56260084.0,0.0,223304496.0
TG,1_analytic_mean,10221925,9023,9023,1,1,56119736.0,0.0,196459568.0
TG,1_analytic_mean,10040796,7599,7599,1,1,54679868.0,0.0,227575280.0
TG,1_analytic_mean,9540224,3682,3682,1,1,54643228.0,0.0,209271920.0
TG,1_analytic_mean,9294617,1758,1758,1,1,54576108.0,0.0,208661808.0
TG,1_analytic_mean,9365333,2316,2316,1,1,53825652.0,0.0,213542704.0
TG,1_analytic_mean,10266114,9372,9372,1,1,53411360.0,0.0,118974952.0
TG,1_analytic_mean,9730986,5185,5185,1,1,52812820.0,0.0,203780912.0
TG,1_analytic_mean,9208869,1085,1085,1,1,52593164.0,0.0,178156208.0
TG,1_analytic_mean,9475149,3172,3172,1,1,52056248.0,0.0,177546096.0
TG,1_analytic_mean,10118061,8203,8203,1,1,52007480.0,0.0,219643824.0
TG,1_analytic_mean,9810804,5808,5808,1,1,50549216.0,0.0,180596656.0
TG,1_analytic_mean,9941973,6831,6831,1,1,49987904.0,0.0,167174192.0
TG,1_analytic_mean,10340668,9955,9955,1,1,49810964.0,0.0,161073072.0
TG,1_analytic_mean,9236402,1303,1303,1,1,49609548.0,0.0,108602776.0
TG,1_analytic_mean,9902167,6526,6526,1,1,49573000.0,0.0,182426992.0
TG,1_analytic_mean,9722954,5122,5122,1,1,49343336.0,0.0,120805336.0
TG,1_analytic_mean,9379795,2431,2431,1,1,48792028.0,0.0,161073072.0
TG,1_analytic_mean,10080981,7910,7910,1,1,48716180.0,0.0,120195208.0
TG,1_analytic_mean,10274623,9439,9439,1,1,48688316.0,0.0,158022512.0
TG,1_analytic_mean,9190473,943,943,1,1,48649068.0,0.0,120195208.0
TG,1_analytic_mean,10297249,9615,9615,1,1,48566284.0,0.0,182426992.0
TG,1_analytic_mean,9076093,42,42,1,1,48459928.0,0.0,117144568.0
TG,1_analytic_mean,9925831,6707,6707,1,1,48255116.0,0.0,170224752.0
TG,1_analytic_mean,9419332,2743,2743,1,1,48230664.0,0.0,108602776.0
TG,1_analytic_mean,9337037,2094,2094,1,1,48116976.0,0.0,116534440.0
TG,1_analytic_mean,9507109,3420,3420,1,1,48063344.0,0.0,120195208.0
TG,1_analytic_mean,9586383,4043,4043,1,1,47996228.0,0.0,118974952.0
TG,1_analytic_mean,9605081,4194,4194,1,1,47754812.0,0.0,174495536.0
TG,1_analytic_mean,10346454,9998,9998,1,1,47735156.0,0.0,118974952.0
TG,1_analytic_mean,10104106,8094,8094,1,1,47683780.0,0.0,115314184.0
TG,1_analytic_mean,9530168,3605,3605,1,1,47587440.0,0.0,118974952.0
TG,1_analytic_mean,9460697,3061,3061,1,1,47494640.0,0.0,114093928.0
TG,1_analytic_mean,9288258,1708,1708,1,1,47333748.0,0.0,117754696.0
TG,1_analytic_mean,9540989,3687,3687,1,1,47309416.0,0.0,152531504.0
TG,1_analytic_mean,10042861,7614,7614,1,1,47248400.0,0.0,167784304.0
TG,1_analytic_mean,10023560,7467,7467,1,1,47190852.0,0.0,116534440.0
TG,1_analytic_mean,10275932,9448,9448,1,1,47175184.0,0.0,169614640.0
TG,1_analytic_mean,9911103,6596,6596,1,1,47131124.0,0.0,115924312.0
TG,1_analytic_mean,10295991,9606,9606,1,1,47126384.0,0.0,179986544.0
TG,1_analytic_mean,9258368,1473,1473,1,1,47061448.0,0.0,111653416.0
TG,1_analytic_mean,10271438,9413,9413,1,1,46937160.0,0.0,114704056.0
TG,1_analytic_mean,9440648,2905,2905,1,1,46607768.0,0.0,150701168.0
TG,1_analytic_mean,10338259,9937,9937,1,1,46582004.0,0.0,112873672.0
TG,1_analytic_mean,9707576,5000,5000,1,1,46528372.0,0.0,114704056.0
TG,1_analytic_mean,10066888,7803,7803,1,1,46428192.0,0.0,112263544.0
TG,1_analytic_mean,9634794,4427,4427,1,1,46367180.0,0.0,112873672.0
TG,1_analytic_mean,9744189,5292,5292,1,1,46208544.0,0.0,112263544.0
TG,1_analytic_mean,10307586,9694,9694,1,1,46153636.0,0.0,112263544.0
TG,1_analytic_mean,10042299,7610,7610,1,1,46058640.0,0.0,158022512.0
TG,1_analytic_mean,9558240,3821,3821,1,1,46058576.0,0.0,111653416.0
TG,1_analytic_mean,9809080,5795,5795,1,1,45961008.0,0.0,146430384.0
TG,1_analytic_mean,9904303,6541,6541,1,1,45942676.0,0.0,99450856.0
TG,1_analytic_mean,9856905,6170,6170,1,1,45927884.0,0.0,112263544.0
TG,1_analytic_mean,9877811,6333,6333,1,1,45880356.0,0.0,111653416.0
TG,1_analytic_mean,10050684,7677,7677,1,1,45839000.0,0.0,149480944.0
TG,1_analytic_mean,9817764,5863,5863,1,1,45597128.0,0.0,107382520.0
TG,1_analytic_mean,10016956,7413,7413,1,1,45587488.0,0.0,111653416.0
TG,1_analytic_mean,9270593,1570,1570,1,1,45552236.0,0.0,147650608.0
TG,1_analytic_mean,10267231,9381,9381,1,1,45491152.0,0.0,109823032.0
TG,1_analytic_mean,9982211,7145,7145,1,1,45228860.0,0.0,147650608.0
TG,1_analytic_mean,9621362,4321,4321,1,1,45125072.0,0.0,110433160.0
TG,1_analytic_mean,9695211,4905,4905,1,1,44710180.0,0.0,108602776.0
TG,1_analytic_mean,9937955,6800,6800,1,1,44478404.0,0.0,143379824.0
TG,1_analytic_mean,9989565,7201,7201,1,1,44362408.0,0.0,107992648.0
TG,1_analytic_mean,9138889,537,537,1,1,44220792.0,0.0,106772392.0
TG,1_analytic_mean,10094933,8021,8021,1,1,43996332.0,0.0,107992648.0
TG,1_analytic_mean,9985823,7172,7172,1,1,43971996.0,0.0,171444976.0
TG,1_analytic_mean,9282292,1665,1665,1,1,43856056.0,0.0,155582064.0
TG,1_analytic_mean,10318850,9783,9783,1,1,43630324.0,0.0,140329264.0
TG,1_analytic_mean,9380426,2436,2436,1,1,43587608.0,0.0,159852848.0
TG,1_analytic_mean,9858778,6184,6184,1,1,43557100.0,0.0,141549488.0
TG,1_analytic_mean,9109293,302,302,1,1,43367968.0,0.0,175105648.0
TG,1_analytic_mean,10241361,9178,9178,1,1,43227640.0,0.0,158632624.0
TG,1_analytic_mean,9438657,2889,2889,1,1,43111704.0,0.0,144600048.0
TG,1_analytic_mean,9995808,7248,7248,1,1,43032384.0,0.0,142159600.0
TG,1_analytic_mean,9102390,248,248,1,1,42672408.0,0.0,136668592.0
TG,1_analytic_mean,9825375,5921,5921,1,1,42666308.0,0.0,136058480.0
TG,1_analytic_mean,9510437,3446,3446,1,1,42538188.0,0.0,165343856.0
TG,1_analytic_mean,9260229,1488,1488,1,1,42464956.0,0.0,151921392.0
TG,1_analytic_mean,9146311,593,593,1,1,42068384.0,0.0,151311280.0
TG,1_analytic_mean,9436717,2875,2875,1,1,41921944.0,0.0,147650608.0
TG,1_analytic_mean,9825957,5925,5925,1,1,41903632.0,0.0,148870832.0
TG,1_analytic_mean,9423413,2774,2774,1,1,41799912.0,0.0,147650608.0
TG,1_analytic_mean,9094439,187,187,1,1,41769428.0,0.0,154971952.0
TG,1_analytic_mean,9479494,3204,3204,1,1,41476548.0,0.0,148260720.0
TG,1_analytic_mean,9749110,5331,5331,1,1,41189788.0,0.0,139719152.0
TG,1_analytic_mean,9705796,4986,4986,1,1,40957936.0,0.0,146430384.0
TG,1_analytic_mean,10011033,7368,7368,1,1,40884716.0,0.0,132397768.0
TG,1_analytic_mean,9104458,265,265,1,1,40719996.0,0.0,144600048.0
TG,1_analytic_mean,9703353,4968,4968,1,1,40695568.0,0.0,145820272.0
TG,1_analytic_mean,9162459,719,719,1,1,40543048.0,0.0,148260720.0
TG,1_analytic_mean,9309120,1873,1873,1,1,40518632.0,0.0,143989936.0
TG,1_analytic_mean,9191110,947,947,1,1,40256280.0,0.0,139109040.0
TG,1_analytic_mean,9606000,4200,4200,1,1,40109848.0,0.0,143989936.0
TG,1_analytic_mean,9552713,3778,3778,1,1,40085448.0,0.0,136668592.0
TG,1_analytic_mean,9979366,7124,7124,1,1,40061044.0,0.0,140939376.0
TG,1_analytic_mean,10137888,8361,8361,1,1,39963408.0,0.0,123245848.0
TG,1_analytic_mean,9524229,3556,3556,1,1,39884100.0,0.0,154971952.0
TG,1_analytic_mean,9201175,1026,1026,1,1,39725464.0,0.0,133618024.0
TG,1_analytic_mean,9405704,2634,2634,1,1,39701052.0,0.0,134228144.0
TG,1_analytic_mean,9659974,4626,4626,1,1,39691968.0,0.0,178766320.0
TG,1_analytic_mean,10248472,9233,9233,1,1,39633944.0,0.0,117144568.0
TG,1_analytic_mean,9648039,4533,4533,1,1,39591236.0,0.0,139109040.0
TG,1_analytic_mean,9840006,6036,6036,1,1,39585144.0,0.0,136058480.0
TG,1_analytic_mean,9340044,2117,2117,1,1,39322740.0,0.0,90909064.0
TG,1_analytic_mean,10067046,7804,7804,1,1,39243424.0,0.0,91519192.0
TG,1_analytic_mean,9690609,4868,4868,1,1,39219048.0,0.0,145210160.0
TG,1_analytic_mean,10205678,8896,8896,1,1,38981108.0,0.0,126906616.0
TG,1_analytic_mean,9669253,4699,4699,1,1,38901792.0,0.0,151311280.0
TG,1_analytic_mean,10072949,7848,7848,1,1,38895648.0,0.0,90909064.0
TG,1_analytic_mean,9636024,4436,4436,1,1,38669904.0,0.0,91519192.0
TG,1_analytic_mean,9684288,4819,4819,1,1,38639428.0,0.0,141549488.0
TG,1_analytic_mean,10029495,7512,7512,1,1,38627228.0,0.0,159852848.0
TG,1_analytic_mean,9433487,2851,2851,1,1,38627192.0,0.0,89078680.0
TG,1_analytic_mean,9759507,5410,5410,1,1,38615680.0,0.0,103721752.0
TG,1_analytic_mean,9989746,7202,7202,1,1,38468560.0,0.0,89078680.0
TG,1_analytic_mean,9359895,2273,2273,1,1,38456396.0,0.0,135448368.0
TG,1_analytic_mean,9558398,3822,3822,1,1,38456356.0,0.0,90298936.0
TG,1_analytic_mean,9205890,1062,1062,1,1,38285516.0,0.0,84807784.0
TG,1_analytic_mean,9076241,43,43,1,1,38267216.0,0.0,88468552.0
TG,1_analytic_mean,10036053,7562,7562,1,1,38212304.0,0.0,87248296.0
TG,1_analytic_mean,9790520,5653,5653,1,1,38096416.0,0.0,129347128.0
TG,1_analytic_mean,10292524,9579,9579,1,1,38072000.0,0.0,130567384.0
TG,1_analytic_mean,10244196,9200,9200,1,1,38004856.0,0.0,85417912.0
TG,1_analytic_mean,10095070,8022,8022,1,1,37986556.0,0.0,86028040.0
TG,1_analytic_mean,9537392,3660,3660,1,1,37699828.0,0.0,129347128.0
TG,1_analytic_mean,10271594,9414,9414,1,1,37638780.0,0.0,85417912.0
TG,1_analytic_mean,10260999,9331,9331,1,1,37553396.0,0.0,129347128.0
TG,1_analytic_mean,10293782,9588,9588,1,1,37541172.0,0.0,70164712.0
TG,1_analytic_mean,9856634,6168,6168,1,1,37535068.0,0.0,125686360.0
TG,1_analytic_mean,9947154,6872,6872,1,1,37528996.0,0.0,125076232.0
TG,1_analytic_mean,10023730,7468,7468,1,1,37510652.0,0.0,82977400.0
TG,1_analytic_mean,9507281,3421,3421,1,1,37437436.0,0.0,84807784.0
TG,1_analytic_mean,9490394,3289,3289,1,1,37393464.0,0.0,145210160.0
TG,1_analytic_mean,9308326,1867,1867,1,1,37303208.0,0.0,83587528.0
TG,1_analytic_mean,9228500,1240,1240,1,1,37254432.0,0.0,135448368.0
TG,1_analytic_mean,9346571,2168,2168,1,1,37230016.0,0.0,127516744.0
TG,1_analytic_mean,10183371,8718,8718,1,1,37199488.0,0.0,86028040.0
TG,1_analytic_mean,10094264,8016,8016,1,1,37175084.0,0.0,82367272.0
TG,1_analytic_mean,9659262,4621,4621,1,1,37162916.0,0.0,145210160.0
TG,1_analytic_mean,10307755,9695,9695,1,1,37144576.0,0.0,84807784.0
TG,1_analytic_mean,9203389,1043,1043,1,1,37138508.0,0.0,126906616.0
TG,1_analytic_mean,9288426,1709,1709,1,1,37138476.0,0.0,83587528.0
TG,1_analytic_mean,9571757,3929,3929,1,1,37071360.0,0.0,82977400.0
TG,1_analytic_mean,9716104,5067,5067,1,1,37034780.0,0.0,136058480.0
TG,1_analytic_mean,9460849,3062,3062,1,1,36998144.0,0.0,83587528.0
TG,1_analytic_mean,10233414,9115,9115,1,1,36973768.0,0.0,125686360.0
TG,1_analytic_mean,10316061,9761,9761,1,1,36906660.0,0.0,133618024.0
TG,1_analytic_mean,9779225,5563,5563,1,1,36778500.0,0.0,82367272.0
TG,1_analytic_mean,9208458,1082,1082,1,1,36760216.0,0.0,131177512.0
TG,1_analytic_mean,9530330,3606,3606,1,1,36747992.0,0.0,81757144.0
TG,1_analytic_mean,9631775,4403,4403,1,1,36735816.0,0.0,133618024.0
TG,1_analytic_mean,10081140,7911,7911,1,1,36693080.0,0.0,83587528.0
TG,1_analytic_mean,10243740,9197,9197,1,1,36680880.0,0.0,81147016.0
TG,1_analytic_mean,9672246,4721,4721,1,1,36650404.0,0.0,123245848.0
TG,1_analytic_mean,9368881,2345,2345,1,1,36583256.0,0.0,81757144.0
TG,1_analytic_mean,9760164,5415,5415,1,1,36571064.0,0.0,68944456.0
TG,1_analytic_mean,9409767,2666,2666,1,1,36540568.0,0.0,136668592.0
TG,1_analytic_mean,9884726,6388,6388,1,1,36540548.0,0.0,82367272.0
TG,1_analytic_mean,9343498,2144,2144,1,1,36522244.0,0.0,102501496.0
TG,1_analytic_mean,9795639,5692,5692,1,1,36497840.0,0.0,82367272.0
TG,1_analytic_mean,9916023,6633,6633,1,1,36485632.0,0.0,82977400.0
TG,1_analytic_mean,9723112,5123,5123,1,1,36461232.0,0.0,84197656.0
TG,1_analytic_mean,9656972,4603,4603,1,1,36436828.0,0.0,81147016.0
TG,1_analytic_mean,10302029,9652,9652,1,1,36430752.0,0.0,120805336.0
TG,1_analytic_mean,10014338,7393,7393,1,1,36418552.0,0.0,130567384.0
TG,1_analytic_mean,10281008,9486,9486,1,1,36406316.0,0.0,82367272.0
TG,1_analytic_mean,9621521,4322,4322,1,1,36381916.0,0.0,81757144.0
TG,1_analytic_mean,9190620,944,944,1,1,36369712.0,0.0,82977400.0
TG,1_analytic_mean,9782942,5593,5593,1,1,36247684.0,0.0,81757144.0
TG,1_analytic_mean,9340701,2122,2122,1,1,36235484.0,0.0,81757144.0
TG,1_analytic_mean,10267386,9382,9382,1,1,36223280.0,0.0,81757144.0
TG,1_analytic_mean,9905099,6547,6547,1,1,36168392.0,0.0,133618024.0
TG,1_analytic_mean,10346610,9999,9999,1,1,36131760.0,0.0,80536888.0
TG,1_analytic_mean,9337191,2095,2095,1,1,36119560.0,0.0,81147016.0
TG,1_analytic_mean,10071532,7837,7837,1,1,36046344.0,0.0,81147016.0
TG,1_analytic_mean,9817956,5864,5864,1,1,36003636.0,0.0,79926760.0
TG,1_analytic_mean,9878450,6337,6337,1,1,35979228.0,0.0,80536888.0
TG,1_analytic_mean,9634947,4428,4428,1,1,35954824.0,0.0,81757144.0
TG,1_analytic_mean,9258517,1474,1474,1,1,35924316.0,0.0,82367272.0
TG,1_analytic_mean,9686887,4839,4839,1,1,35918220.0,0.0,115924312.0
TG,1_analytic_mean,10160269,8538,8538,1,1,35918220.0,0.0,118974952.0
TG,1_analytic_mean,9718712,5088,5088,1,1,35918220.0,0.0,115924312.0
TG,1_analytic_mean,9877968,6334,6334,1,1,35912116.0,0.0,81757144.0
TG,1_analytic_mean,9586543,4044,4044,1,1,35832796.0,0.0,82367272.0
TG,1_analytic_mean,10136081,8346,8346,1,1,35812128.0,0.0,98230600.0
TG,1_analytic_mean,9923348,6689,6689,1,1,35771804.0,0.0,129957256.0
TG,1_analytic_mean,9317441,1938,1938,1,1,35625356.0,0.0,79316632.0
TG,1_analytic_mean,9383441,2460,2460,1,1,35564340.0,0.0,129347128.0
TG,1_analytic_mean,9744341,5293,5293,1,1,35485028.0,0.0,79316632.0
TG,1_analytic_mean,10338414,9938,9938,1,1,35485028.0,0.0,79926760.0
TG,1_analytic_mean,9928886,6729,6729,1,1,35381312.0,0.0,117754696.0
TG,1_analytic_mean,9168792,770,770,1,1,35155556.0,0.0,117144568.0
TG,1_analytic_mean,9644318,4504,4504,1,1,35143360.0,0.0,130567384.0
TG,1_analytic_mean,9911256,6597,6597,1,1,35106748.0,0.0,78096376.0
TG,1_analytic_mean,9627165,4367,4367,1,1,34911512.0,0.0,117144568.0
TG,1_analytic_mean,9629579,4386,4386,1,1,34905408.0,0.0,123245848.0
TG,1_analytic_mean,9915882,6632,6632,1,1,34893200.0,0.0,79926760.0
TG,1_analytic_mean,10063549,7778,7778,1,1,34881008.0,0.0,121415464.0
TG,1_analytic_mean,9770907,5500,5500,1,1,34813880.0,0.0,80536888.0
TG,1_analytic_mean,10167252,8590,8590,1,1,34783376.0,0.0,78706504.0
TG,1_analytic_mean,9287497,1702,1702,1,1,34758976.0,0.0,78096376.0
TG,1_analytic_mean,9241210,1341,1341,1,1,34679660.0,0.0,78096376.0
TG,1_analytic_mean,10046990,7647,7647,1,1,34557636.0,0.0,134228144.0
TG,1_analytic_mean,10343560,9977,9977,1,1,34551532.0,0.0,115314184.0
TG,1_analytic_mean,10154303,8492,8492,1,1,34527124.0,0.0,117144568.0
TG,1_analytic_mean,9218608,1162,1162,1,1,34521032.0,0.0,134838256.0
TG,1_analytic_mean,9240534,1336,1336,1,1,34496620.0,0.0,79316632.0
TG,1_analytic_mean,9857085,6171,6171,1,1,34478312.0,0.0,74435608.0
TG,1_analytic_mean,9152784,643,643,1,1,34447812.0,0.0,121415464.0
TG,1_analytic_mean,9507858,3425,3425,1,1,34386796.0,0.0,74435608.0
TG,1_analytic_mean,10237246,9145,9145,1,1,34370324.0,0.0,164123632.0
TG,1_analytic_mean,9382331,2451,2451,1,1,34331888.0,0.0,135448368.0
TG,1_analytic_mean,9695369,4906,4906,1,1,34331884.0,0.0,75655864.0
TG,1_analytic_mean,9247916,1393,1393,1,1,34276964.0,0.0,143989936.0
TG,1_analytic_mean,9467933,3117,3117,1,1,34258664.0,0.0,120805336.0
TG,1_analytic_mean,9763832,5444,5444,1,1,34258656.0,0.0,109823032.0
TG,1_analytic_mean,10188817,8762,8762,1,1,34252560.0,0.0,117144568.0
TG,1_analytic_mean,9295393,1764,1764,1,1,34246460.0,0.0,128737000.0
TG,1_analytic_mean,10203089,8875,8875,1,1,34231268.0,0.0,88468552.0
TG,1_analytic_mean,9264785,1525,1525,1,1,34215948.0,0.0,109823032.0
TG,1_analytic_mean,10070846,7832,7832,1,1,34179352.0,0.0,79926760.0
TG,1_analytic_mean,9627444,4369,4369,1,1,34130540.0,0.0,77486248.0
TG,1_analytic_mean,9233034,1276,1276,1,1,34103140.0,0.0,85417912.0
TG,1_analytic_mean,9758440,5402,5402,1,1,34100032.0,0.0,126906616.0
TG,1_analytic_mean,9139058,538,538,1,1,34087832.0,0.0,75045736.0
TG,1_analytic_mean,10104253,8095,8095,1,1,34069528.0,0.0,78096376.0
TG,1_analytic_mean,9745128,5299,5299,1,1,34063424.0,0.0,114093928.0
TG,1_analytic_mean,10006374,7330,7330,1,1,34020708.0,0.0,126906616.0
TG,1_analytic_mean,10212250,8948,8948,1,1,33916992.0,0.0,115314184.0
TG,1_analytic_mean,10183102,8716,8716,1,1,33910884.0,0.0,107382520.0
TG,1_analytic_mean,9663305,4651,4651,1,1,33843780.0,0.0,70774840.0
TG,1_analytic_mean,9387086,2488,2488,1,1,33819372.0,0.0,133618024.0
TG,1_analytic_mean,10246223,9216,9216,1,1,33794968.0,0.0,73215352.0
TG,1_analytic_mean,9102539,249,249,1,1,33776668.0,0.0,81757144.0
TG,1_analytic_mean,10000007,7279,7279,1,1,33770552.0,0.0,140939376.0
TG,1_analytic_mean,9478663,3198,3198,1,1,33764464.0,0.0,70774840.0
TG,1_analytic_mean,9536480,3653,3653,1,1,33740060.0,0.0,71384968.0
TG,1_analytic_mean,9197125,995,995,1,1,33660740.0,0.0,71384968.0
TG,1_analytic_mean,10168436,8599,8599,1,1,33599724.0,0.0,112263544.0
TG,1_analytic_mean,9701115,4950,4950,1,1,33593624.0,0.0,118974952.0
TG,1_analytic_mean,10011446,7371,7371,1,1,33477702.0,0.0,76265992.0
TG,1_analytic_mean,9446114,2947,2947,1,1,33392284.0,0.0,70164712.0
TG,1_analytic_mean,9753419,5364,5364,1,1,33386180.0,0.0,119585080.0
TG,1_analytic_mean,9592478,4092,4092,1,1,33361774.0,0.0,134228144.0
TG,1_analytic_mean,9332609,2059,2059,1,1,33325170.0,0.0,69554584.0
TG,1_analytic_mean,9865841,6239,6239,1,1,33270250.0,0.0,133007896.0
TG,1_analytic_mean,9347595,2175,2175,1,1,33233646.0,0.0,112263544.0
TG,1_analytic_mean,9213613,1121,1121,1,1,33190942.0,0.0,68334328.0
TG,1_analytic_mean,9506393,3415,3415,1,1,33160432.0,0.0,111043288.0
TG,1_analytic_mean,9615629,4276,4276,1,1,33154326.0,0.0,116534440.0
TG,1_analytic_mean,9096945,207,207,1,1,32971292.0,0.0,111043288.0
TG,1_analytic_mean,9178593,848,848,1,1,32959090.0,0.0,73215352.0
TG,1_analytic_mean,10016206,7407,7407,1,1,32931682.0,0.0,159852848.0
TG,1_analytic_mean,9588582,4060,4060,1,1,32837066.0,0.0,71384968.0
TG,1_analytic_mean,9915614,6630,6630,1,1,32776050.0,0.0,123245848.0
TG,1_analytic_mean,9415715,2714,2714,1,1,32776046.0,0.0,118974952.0
TG,1_analytic_mean,10171658,8624,8624,1,1,32774952.0,0.0,88468552.0
TG,1_analytic_mean,9117573,368,368,1,1,32769946.0,0.0,125686360.0
TG,1_analytic_mean,9752674,5358,5358,1,1,32739434.0,0.0,100671112.0
TG,1_analytic_mean,10153885,8489,8489,1,1,32727240.0,0.0,126296488.0
TG,1_analytic_mean,9518098,3508,3508,1,1,32586912.0,0.0,122635720.0
TG,1_analytic_mean,10344315,9982,9982,1,1,32501492.0,0.0,107382520.0
TG,1_analytic_mean,9823844,5909,5909,1,1,32495388.0,0.0,86638168.0
TG,1_analytic_mean,10306213,9683,9683,1,1,32483186.0,0.0,121415464.0
TG,1_analytic_mean,10088929,7974,7974,1,1,32435046.0,0.0,86028040.0
TG,1_analytic_mean,9989292,7199,7199,1,1,32403872.0,0.0,131177512.0
TG,1_analytic_mean,9104672,266,266,1,1,32355064.0,0.0,82367272.0
TG,1_analytic_mean,9168188,765,765,1,1,32257434.0,0.0,98840728.0
TG,1_analytic_mean,10165845,8580,8580,1,1,32239138.0,0.0,102501496.0
TG,1_analytic_mean,10034451,7550,7550,1,1,32233036.0,0.0,112873672.0
TG,1_analytic_mean,9574089,3946,3946,1,1,32086612.0,0.0,72605224.0
TG,1_analytic_mean,9790221,5651,5651,1,1,32074400.0,0.0,128737000.0
TG,1_analytic_mean,9948801,6884,6884,1,1,32007290.0,0.0,111653416.0
TG,1_analytic_mean,9614165,4265,4265,1,1,31958476.0,0.0,129347128.0
TG,1_analytic_mean,10179488,8687,8687,1,1,31909670.0,0.0,128126872.0
TG,1_analytic_mean,9392915,2534,2534,1,1,31903560.0,0.0,97620472.0
TG,1_analytic_mean,10315577,9758,9758,1,1,31885266.0,0.0,126296488.0
TG,1_analytic_mean,10315434,9757,9757,1,1,31873058.0,0.0,103111624.0
TG,1_analytic_mean,10146934,8433,8433,1,1,31830352.0,0.0,85417912.0
TG,1_analytic_mean,9243279,1357,1357,1,1,31775438.0,0.0,120805336.0
TG,1_analytic_mean,9522432,3541,3541,1,1,31757138.0,0.0,122635720.0
TG,1_analytic_mean,9149785,620,620,1,1,31744932.0,0.0,110433160.0
TG,1_analytic_mean,9201462,1028,1028,1,1,31690030.0,0.0,74435608.0
TG,1_analytic_mean,10156096,8505,8505,1,1,31641216.0,0.0,73825480.0
TG,1_analytic_mean,9913573,6615,6615,1,1,31635112.0,0.0,125076232.0
TG,1_analytic_mean,10146782,8432,8432,1,1,31580200.0,0.0,104331880.0
TG,1_analytic_mean,9488565,3273,3273,1,1,31531392.0,0.0,64673564.0
TG,1_analytic_mean,9433019,2848,2848,1,1,31513084.0,0.0,113483800.0
TG,1_analytic_mean,10232104,9104,9104,1,1,31494788.0,0.0,68944456.0
TG,1_analytic_mean,9814806,5839,5839,1,1,31471046.0,0.0,85417912.0
TG,1_analytic_mean,9905296,6549,6549,1,1,31410030.0,0.0,84807784.0
TG,1_analytic_mean,9971720,7065,7065,1,1,31317842.0,0.0,123245848.0
TG,1_analytic_mean,10331444,9883,9883,1,1,31311744.0,0.0,123245848.0
TG,1_analytic_mean,9245541,1374,1374,1,1,31291058.0,0.0,81147016.0
TG,1_analytic_mean,9653444,4574,4574,1,1,31281242.0,0.0,67114072.0
TG,1_analytic_mean,9722571,5119,5119,1,1,31269032.0,0.0,113483800.0
TG,1_analytic_mean,9707754,5001,5001,1,1,31250734.0,0.0,64063436.0
TG,1_analytic_mean,10181127,8701,8701,1,1,31232422.0,0.0,109212904.0
TG,1_analytic_mean,10017118,7414,7414,1,1,31201928.0,0.0,65283692.0
TG,1_analytic_mean,10058074,7736,7736,1,1,31165980.0,0.0,84807784.0
TG,1_analytic_mean,9130550,471,471,1,1,31165318.0,0.0,69554584.0
TG,1_analytic_mean,9471427,3144,3144,1,1,31116492.0,0.0,118974952.0
TG,1_analytic_mean,9252008,1424,1424,1,1,31101918.0,0.0,80536888.0
TG,1_analytic_mean,9122526,408,408,1,1,31085998.0,0.0,123245848.0
TG,1_analytic_mean,9805479,5767,5767,1,1,31079898.0,0.0,100671112.0
TG,1_analytic_mean,9244074,1363,1363,1,1,31067688.0,0.0,133618024.0
TG,1_analytic_mean,9445711,2944,2944,1,1,31048290.0,0.0,81757144.0
TG,1_analytic_mean,9698303,4928,4928,1,1,31031084.0,0.0,103721752.0
TG,1_analytic_mean,10075744,7868,7868,1,1,30951762.0,0.0,84197656.0
TG,1_analytic_mean,10228855,9078,9078,1,1,30939570.0,0.0,65283692.0
