countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
CI,1_analytic_mean,28948,23,2001,1,1,774900.25,0,4151250.5
CI,1_analytic_mean,28949,23,2001,1,1,488925.19,0,3536250.5
CI,1_analytic_mean,28950,23,2001,1,1,466170.31,0,1998750.38
CI,1_analytic_mean,28955,23,2001,1,1,1073482.75,0,4612500.5
CI,1_analytic_mean,29068,24,2002,1,1,49815.03,0,461250.34
CI,1_analytic_mean,29075,24,2002,1,1,16605.01,0,153750.09
CI,1_analytic_mean,29082,24,2002,1,1,389295.12,0,2613750.5
CI,1_analytic_mean,29091,24,2002,1,1,298890.09,0,2767500.5
CI,1_analytic_mean,29248,25,2003,1,1,454792.69,0,2613750.5
CI,1_analytic_mean,29249,25,2003,1,1,1052572.75,0,5996250.5
CI,1_analytic_mean,29316,25,2003,1,1,16605.01,0,153750.09
CI,1_analytic_mean,29317,25,2003,1,1,21293436,0,72109728
CI,1_analytic_mean,29368,26,2004,1,1,33210.02,0,307500.22
CI,1_analytic_mean,29369,26,2004,1,1,66420.04,0,615000.38
CI,1_analytic_mean,29448,26,2004,1,1,1384057.88,0,7226250.5
CI,1_analytic_mean,29453,26,2004,1,1,9722850,0,25215110
CI,1_analytic_mean,29513,27,2005,1,1,1160197.75,0,6150000.5
CI,1_analytic_mean,29527,27,2005,1,1,1198942.88,0,6303750.5
CI,1_analytic_mean,29528,27,2005,1,1,175582.58,0,768750.38
CI,1_analytic_mean,29546,27,2005,1,1,133762.59,0,922500.38
CI,1_analytic_mean,29602,27,2005,1,1,37152688,0,84564288
CI,1_analytic_mean,29640,28,2006,1,1,1508287.88,0,5381250.5
CI,1_analytic_mean,29658,28,2006,1,1,339480.09,0,2152500.5
CI,1_analytic_mean,29730,29,2007,1,1,137452.58,0,461250.34
CI,1_analytic_mean,29732,29,2007,1,1,221400.09,0,1230000.38
CI,1_analytic_mean,29788,29,2007,1,1,16605.01,0,153750.09
CI,1_analytic_mean,29830,29,2007,1,1,16605.01,0,153750.09
CI,1_analytic_mean,29850,29,2007,1,1,3509497.75,0,19372534
CI,1_analytic_mean,29941,30,2008,1,1,1296112.75,0,5842500.5
CI,1_analytic_mean,29953,30,2008,1,1,33210.02,0,307500.22
CI,1_analytic_mean,29960,30,2008,1,1,4292700.5,0,14913751
CI,1_analytic_mean,30071,31,2009,1,1,1240455.38,0,5535000.5
CI,1_analytic_mean,30086,31,2009,1,1,430192.75,0,2152500.5
CI,1_analytic_mean,30126,31,2009,1,1,1200172.88,0,3382500.5
CI,1_analytic_mean,30164,31,2009,1,1,1172805.25,0,5842500.5
CI,1_analytic_mean,30168,31,2009,1,1,66420.04,0,615000.38
CI,1_analytic_mean,30203,32,2010,1,1,732465.31,0,2921250.5
CI,1_analytic_mean,30240,32,2010,1,1,49815.03,0,461250.34
CI,1_analytic_mean,30282,32,2010,1,1,9754824,0,25676366
CI,1_analytic_mean,30291,32,2010,1,1,959092.88,0,5688750.5
CI,1_analytic_mean,30316,32,2010,1,1,6587573.5,0,11377501
CI,1_analytic_mean,30325,32,2010,1,1,3121433,0,9686251
