countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
MW,1_analytic_mean,10528804,1814,1814,1,1,4371739.0,0.0,10560765.0
MW,2_sample_mean,10528804,1814,1814,1,1,4371739.0,,10560765.0
MW,1_analytic_mean,10528815,1814,1814,1,1,541033.62,0.0,1421636.12
MW,2_sample_mean,10528815,1814,1814,1,1,541033.62,,1421636.12
MW,1_analytic_mean,10529040,1817,1817,1,1,20982632.0,0.0,44713760.0
MW,2_sample_mean,10529040,1817,1817,1,1,20982632.0,,44713760.0
MW,1_analytic_mean,10529042,1817,1817,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,10529042,1817,1817,1,1,11169.99,,33848.45
MW,1_analytic_mean,10529101,1817,1817,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,10529101,1817,1817,1,1,11169.99,,33848.45
MW,1_analytic_mean,10529114,1818,1818,1,1,12964725.0,0.0,28466724.0
MW,2_sample_mean,10529114,1818,1818,1,1,12964725.0,,28466724.0
MW,1_analytic_mean,10529167,1818,1818,1,1,22339.98,0.0,67696.9
MW,2_sample_mean,10529167,1818,1818,1,1,22339.98,,67696.9
MW,1_analytic_mean,10529294,1820,1820,1,1,37571.78,0.0,169242.22
MW,2_sample_mean,10529294,1820,1820,1,1,37571.78,,169242.22
MW,1_analytic_mean,10529301,1820,1820,1,1,9707435.0,0.0,19666244.0
MW,2_sample_mean,10529301,1820,1820,1,1,9707435.0,,19666244.0
MW,1_analytic_mean,10529440,1822,1822,1,1,104997.87,0.0,440029.72
MW,2_sample_mean,10529440,1822,1822,1,1,104997.87,,440029.72
MW,1_analytic_mean,10529449,1822,1822,1,1,644880.81,0.0,2064757.62
MW,2_sample_mean,10529449,1822,1822,1,1,644880.81,,2064757.62
MW,1_analytic_mean,10529462,1822,1822,1,1,4931390.5,0.0,9206765.0
MW,2_sample_mean,10529462,1822,1822,1,1,4931390.5,,9206765.0
MW,1_analytic_mean,10529602,1823,1823,1,1,24032.4,0.0,33848.45
MW,2_sample_mean,10529602,1823,1823,1,1,24032.4,,33848.45
MW,1_analytic_mean,10529745,1824,1824,1,1,46372.38,0.0,101545.34
MW,2_sample_mean,10529745,1824,1824,1,1,46372.38,,101545.34
MW,1_analytic_mean,10529750,1824,1824,1,1,2460854.75,0.0,6634269.0
MW,2_sample_mean,10529750,1824,1824,1,1,2460854.75,,6634269.0
MW,1_analytic_mean,10529768,1824,1824,1,1,14526729.0,0.0,31682284.0
MW,2_sample_mean,10529768,1824,1824,1,1,14526729.0,,31682284.0
MW,1_analytic_mean,10529793,1824,1824,1,1,5719596.5,0.0,14588915.0
MW,2_sample_mean,10529793,1824,1824,1,1,5719596.5,,14588915.0
MW,1_analytic_mean,10529910,1825,1825,1,1,2598413.0,0.0,8225125.0
MW,2_sample_mean,10529910,1825,1825,1,1,2598413.0,,8225125.0
MW,1_analytic_mean,10529986,1825,1825,1,1,276406.44,0.0,643120.56
MW,2_sample_mean,10529986,1825,1825,1,1,276406.44,,643120.56
MW,1_analytic_mean,10530036,1826,1826,1,1,307479.28,0.0,744666.06
MW,2_sample_mean,10530036,1826,1826,1,1,307479.28,,744666.06
MW,1_analytic_mean,10530111,1826,1826,1,1,61874.97,0.0,135393.78
MW,2_sample_mean,10530111,1826,1826,1,1,61874.97,,135393.78
MW,1_analytic_mean,10530204,1827,1827,1,1,4961651.5,0.0,12862565.0
MW,2_sample_mean,10530204,1827,1827,1,1,4961651.5,,12862565.0
MW,1_analytic_mean,10530255,1828,1828,1,1,92812.44,0.0,203090.66
MW,2_sample_mean,10530255,1828,1828,1,1,92812.44,,203090.66
MW,1_analytic_mean,10530285,1828,1828,1,1,16496272.0,0.0,37944160.0
MW,2_sample_mean,10530285,1828,1828,1,1,16496272.0,,37944160.0
MW,1_analytic_mean,10530359,1829,1829,1,1,3192517.5,0.0,9037515.0
MW,2_sample_mean,10530359,1829,1829,1,1,3192517.5,,9037515.0
MW,1_analytic_mean,10530429,1830,1830,1,1,39174200.0,0.0,77543856.0
MW,2_sample_mean,10530429,1830,1830,1,1,39174200.0,,77543856.0
MW,1_analytic_mean,10530639,1833,1833,1,1,9435672.0,0.0,22780260.0
MW,2_sample_mean,10530639,1833,1833,1,1,9435672.0,,22780260.0
MW,1_analytic_mean,10530700,1833,1833,1,1,22949.25,0.0,67696.9
MW,2_sample_mean,10530700,1833,1833,1,1,22949.25,,67696.9
MW,1_analytic_mean,10530710,1834,1834,1,1,12806648.0,0.0,27552828.0
MW,2_sample_mean,10530710,1834,1834,1,1,12806648.0,,27552828.0
MW,1_analytic_mean,10530765,1834,1834,1,1,278031.19,0.0,676969.06
MW,2_sample_mean,10530765,1834,1834,1,1,278031.19,,676969.06
MW,1_analytic_mean,10530902,1836,1836,1,1,310322.56,0.0,1150848.12
MW,2_sample_mean,10530902,1836,1836,1,1,310322.56,,1150848.12
MW,1_analytic_mean,10531051,1838,1838,1,1,4117603.25,0.0,8225125.0
MW,2_sample_mean,10531051,1838,1838,1,1,4117603.25,,8225125.0
MW,1_analytic_mean,10531193,1839,1839,1,1,24032.4,0.0,33848.45
MW,2_sample_mean,10531193,1839,1839,1,1,24032.4,,33848.45
MW,1_analytic_mean,10531203,1839,1839,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10531203,1839,1839,1,1,7514.36,,33848.45
MW,1_analytic_mean,10531331,1839,1839,1,1,27281.85,0.0,67696.9
MW,2_sample_mean,10531331,1839,1839,1,1,27281.85,,67696.9
MW,1_analytic_mean,10531350,1840,1840,1,1,46372.38,0.0,101545.34
MW,2_sample_mean,10531350,1840,1840,1,1,46372.38,,101545.34
MW,1_analytic_mean,10531355,1840,1840,1,1,708380.06,0.0,1624727.12
MW,2_sample_mean,10531355,1840,1840,1,1,708380.06,,1624727.12
MW,1_analytic_mean,10531375,1840,1840,1,1,24777060.0,0.0,51314120.0
MW,2_sample_mean,10531375,1840,1840,1,1,24777060.0,,51314120.0
MW,1_analytic_mean,10531387,1840,1840,1,1,11402189.0,0.0,22103300.0
MW,2_sample_mean,10531387,1840,1840,1,1,11402189.0,,22103300.0
MW,1_analytic_mean,10531533,1841,1841,1,1,2179302.25,0.0,7040445.0
MW,2_sample_mean,10531533,1841,1841,1,1,2179302.25,,7040445.0
MW,1_analytic_mean,10531639,1842,1842,1,1,1080849.12,0.0,2437091.0
MW,2_sample_mean,10531639,1842,1842,1,1,1080849.12,,2437091.0
MW,1_analytic_mean,10531740,1842,1842,1,1,38384.14,0.0,101545.34
MW,2_sample_mean,10531740,1842,1842,1,1,38384.14,,101545.34
MW,1_analytic_mean,10531933,1845,1845,1,1,3421068.25,0.0,8191277.0
MW,2_sample_mean,10531933,1845,1845,1,1,3421068.25,,8191277.0
MW,1_analytic_mean,10531946,1845,1845,1,1,156379.84,0.0,473878.16
MW,2_sample_mean,10531946,1845,1845,1,1,156379.84,,473878.16
MW,1_analytic_mean,10532001,1846,1846,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10532001,1846,1846,1,1,7514.36,,33848.45
MW,1_analytic_mean,10532173,1848,1848,1,1,2426126.75,0.0,7345077.0
MW,2_sample_mean,10532173,1848,1848,1,1,2426126.75,,7345077.0
MW,1_analytic_mean,10532235,1848,1848,1,1,15434.89,0.0,33848.45
MW,2_sample_mean,10532235,1848,1848,1,1,15434.89,,33848.45
MW,1_analytic_mean,10532247,1849,1849,1,1,12845510.0,0.0,28534420.0
MW,2_sample_mean,10532247,1849,1849,1,1,12845510.0,,28534420.0
MW,1_analytic_mean,10532577,1853,1853,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,10532577,1853,1853,1,1,11169.99,,33848.45
MW,1_analytic_mean,10532587,1853,1853,1,1,379373.34,0.0,1489333.12
MW,2_sample_mean,10532587,1853,1853,1,1,379373.34,,1489333.12
MW,1_analytic_mean,10532602,1853,1853,1,1,6728010.5,0.0,13539565.0
MW,2_sample_mean,10532602,1853,1853,1,1,6728010.5,,13539565.0
MW,1_analytic_mean,10532730,1854,1854,1,1,51110340.0,0.0,107018496.0
MW,2_sample_mean,10532730,1854,1854,1,1,51110340.0,,107018496.0
MW,1_analytic_mean,10532787,1854,1854,1,1,50231.11,0.0,135393.78
MW,2_sample_mean,10532787,1854,1854,1,1,50231.11,,135393.78
MW,1_analytic_mean,10532800,1855,1855,1,1,6669451.0,0.0,13810365.0
MW,2_sample_mean,10532800,1855,1855,1,1,6669451.0,,13810365.0
MW,1_analytic_mean,10532865,1855,1855,1,1,30869.79,0.0,67696.9
MW,2_sample_mean,10532865,1855,1855,1,1,30869.79,,67696.9
MW,1_analytic_mean,10533002,1857,1857,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10533002,1857,1857,1,1,7514.36,,33848.45
MW,1_analytic_mean,10533143,1859,1859,1,1,1038131.94,0.0,2944818.5
MW,2_sample_mean,10533143,1859,1859,1,1,1038131.94,,2944818.5
MW,1_analytic_mean,10533150,1859,1859,1,1,1696214.88,0.0,4061819.0
MW,2_sample_mean,10533150,1859,1859,1,1,1696214.88,,4061819.0
MW,1_analytic_mean,10533160,1859,1859,1,1,1565898.62,0.0,4806477.0
MW,2_sample_mean,10533160,1859,1859,1,1,1565898.62,,4806477.0
MW,1_analytic_mean,10533299,1860,1860,1,1,28432.7,0.0,33848.45
MW,2_sample_mean,10533299,1860,1860,1,1,28432.7,,33848.45
MW,1_analytic_mean,10533307,1860,1860,1,1,15028.71,0.0,67696.9
MW,2_sample_mean,10533307,1860,1860,1,1,15028.71,,67696.9
MW,1_analytic_mean,10533437,1861,1861,1,1,6374282.0,0.0,15841365.0
MW,2_sample_mean,10533437,1861,1861,1,1,6374282.0,,15841365.0
MW,1_analytic_mean,10533442,1861,1861,1,1,2937711.5,0.0,6938901.0
MW,2_sample_mean,10533442,1861,1861,1,1,2937711.5,,6938901.0
MW,1_analytic_mean,10533456,1861,1861,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,10533456,1861,1861,1,1,11169.99,,33848.45
MW,1_analytic_mean,10533461,1861,1861,1,1,1304587.5,0.0,3655637.0
MW,2_sample_mean,10533461,1861,1861,1,1,1304587.5,,3655637.0
MW,1_analytic_mean,10533477,1861,1861,1,1,16337897.0,0.0,36217912.0
MW,2_sample_mean,10533477,1861,1861,1,1,16337897.0,,36217912.0
MW,1_analytic_mean,10533488,1861,1861,1,1,9847091.0,0.0,20410900.0
MW,2_sample_mean,10533488,1861,1861,1,1,9847091.0,,20410900.0
MW,1_analytic_mean,10533638,1862,1862,1,1,2109033.0,0.0,6905053.0
MW,2_sample_mean,10533638,1862,1862,1,1,2109033.0,,6905053.0
MW,1_analytic_mean,10533702,1862,1862,1,1,143585.12,0.0,473878.16
MW,2_sample_mean,10533702,1862,1862,1,1,143585.12,,473878.16
MW,1_analytic_mean,10533743,1863,1863,1,1,13794090.0,0.0,25048076.0
MW,2_sample_mean,10533743,1863,1863,1,1,13794090.0,,25048076.0
MW,1_analytic_mean,10533837,1863,1863,1,1,54969.88,0.0,101545.34
MW,2_sample_mean,10533837,1863,1863,1,1,54969.88,,101545.34
MW,1_analytic_mean,10533914,1864,1864,1,1,20816870.0,0.0,48572432.0
MW,2_sample_mean,10533914,1864,1864,1,1,20816870.0,,48572432.0
MW,1_analytic_mean,10533969,1865,1865,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,10533969,1865,1865,1,1,11169.99,,33848.45
MW,1_analytic_mean,10534072,1866,1866,1,1,1016604.56,0.0,2809424.5
MW,2_sample_mean,10534072,1866,1866,1,1,1016604.56,,2809424.5
MW,1_analytic_mean,10534172,1868,1868,1,1,1121670.12,0.0,3215606.5
MW,2_sample_mean,10534172,1868,1868,1,1,1121670.12,,3215606.5
MW,1_analytic_mean,10534251,1868,1868,1,1,15434.89,0.0,33848.45
MW,2_sample_mean,10534251,1868,1868,1,1,15434.89,,33848.45
MW,1_analytic_mean,10534389,1870,1870,1,1,11641081.0,0.0,31716132.0
MW,2_sample_mean,10534389,1870,1870,1,1,11641081.0,,31716132.0
MW,1_analytic_mean,10534512,1871,1871,1,1,1477282.0,0.0,3858728.0
MW,2_sample_mean,10534512,1871,1871,1,1,1477282.0,,3858728.0
MW,1_analytic_mean,10534519,1871,1871,1,1,218187.12,0.0,676969.06
MW,2_sample_mean,10534519,1871,1871,1,1,218187.12,,676969.06
MW,1_analytic_mean,10534522,1871,1871,1,1,3655839.75,0.0,9037515.0
MW,2_sample_mean,10534522,1871,1871,1,1,3655839.75,,9037515.0
MW,1_analytic_mean,10534531,1871,1871,1,1,46372.38,0.0,101545.34
MW,2_sample_mean,10534531,1871,1871,1,1,46372.38,,101545.34
MW,1_analytic_mean,10534627,1872,1872,1,1,19472932.0,0.0,39975040.0
MW,2_sample_mean,10534627,1872,1872,1,1,19472932.0,,39975040.0
MW,1_analytic_mean,10534679,1872,1872,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10534679,1872,1872,1,1,7514.36,,33848.45
MW,1_analytic_mean,10534720,1873,1873,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10534720,1873,1873,1,1,7514.36,,33848.45
MW,1_analytic_mean,10534832,1874,1874,1,1,4945746.0,0.0,10933115.0
MW,2_sample_mean,10534832,1874,1874,1,1,4945746.0,,10933115.0
MW,1_analytic_mean,10534899,1874,1874,1,1,35513072.0,0.0,77476176.0
MW,2_sample_mean,10534899,1874,1874,1,1,35513072.0,,77476176.0
MW,1_analytic_mean,10535026,1875,1875,1,1,76903.68,0.0,203090.66
MW,2_sample_mean,10535026,1875,1875,1,1,76903.68,,203090.66
MW,1_analytic_mean,10535058,1876,1876,1,1,1999566.88,0.0,5246501.0
MW,2_sample_mean,10535058,1876,1876,1,1,1999566.88,,5246501.0
MW,1_analytic_mean,10535177,1877,1877,1,1,41227.41,0.0,169242.22
MW,2_sample_mean,10535177,1877,1877,1,1,41227.41,,169242.22
MW,1_analytic_mean,10535339,1879,1879,1,1,884595.31,0.0,2369394.0
MW,2_sample_mean,10535339,1879,1879,1,1,884595.31,,2369394.0
MW,1_analytic_mean,10535341,1879,1879,1,1,4098715.75,0.0,9951465.0
MW,2_sample_mean,10535341,1879,1879,1,1,4098715.75,,9951465.0
MW,1_analytic_mean,10535586,1882,1882,1,1,6095923.5,0.0,15164365.0
MW,2_sample_mean,10535586,1882,1882,1,1,6095923.5,,15164365.0
MW,1_analytic_mean,10535714,1883,1883,1,1,30463.61,0.0,101545.34
MW,2_sample_mean,10535714,1883,1883,1,1,30463.61,,101545.34
MW,1_analytic_mean,10535752,1884,1884,1,1,1391375.5,0.0,3858728.0
MW,2_sample_mean,10535752,1884,1884,1,1,1391375.5,,3858728.0
MW,1_analytic_mean,10535755,1884,1884,1,1,2680801.75,0.0,6228093.0
MW,2_sample_mean,10535755,1884,1884,1,1,2680801.75,,6228093.0
MW,1_analytic_mean,10535767,1884,1884,1,1,124900.76,0.0,406181.28
MW,2_sample_mean,10535767,1884,1884,1,1,124900.76,,406181.28
MW,1_analytic_mean,10535818,1885,1885,1,1,15434.89,0.0,33848.45
MW,2_sample_mean,10535818,1885,1885,1,1,15434.89,,33848.45
MW,1_analytic_mean,10535827,1885,1885,1,1,857990.56,0.0,2234000.0
MW,2_sample_mean,10535827,1885,1885,1,1,857990.56,,2234000.0
MW,1_analytic_mean,10535973,1887,1887,1,1,77986.83,0.0,169242.22
MW,2_sample_mean,10535973,1887,1887,1,1,77986.83,,169242.22
MW,1_analytic_mean,10535995,1887,1887,1,1,30467782.0,0.0,68643936.0
