countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
MW,2_sample_mean,10525500,1782,1782,1,1,3655.63,,33848.45
MW,1_analytic_mean,10525505,1782,1782,1,1,550781.94,0.0,3080212.5
MW,2_sample_mean,10525505,1782,1782,1,1,550781.94,,3080212.5
MW,1_analytic_mean,10525514,1782,1782,1,1,2573976.25,0.0,8902115.0
MW,2_sample_mean,10525514,1782,1782,1,1,2573976.25,,8902115.0
MW,1_analytic_mean,10525630,1782,1782,1,1,51585.04,0.0,406181.28
MW,2_sample_mean,10525630,1782,1782,1,1,51585.04,,406181.28
MW,1_analytic_mean,10525649,1783,1783,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10525649,1783,1783,1,1,7514.36,,33848.45
MW,1_analytic_mean,10525654,1783,1783,1,1,381810.22,0.0,2606333.5
MW,2_sample_mean,10525654,1783,1783,1,1,381810.22,,2606333.5
MW,1_analytic_mean,10525771,1783,1783,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10525771,1783,1783,1,1,7311.27,,67696.9
MW,1_analytic_mean,10525791,1784,1784,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10525791,1784,1784,1,1,10966.9,,101545.34
MW,1_analytic_mean,10525800,1784,1784,1,1,60385.63,0.0,304635.97
MW,2_sample_mean,10525800,1784,1784,1,1,60385.63,,304635.97
MW,1_analytic_mean,10525813,1784,1784,1,1,1000289.81,0.0,4095667.5
MW,2_sample_mean,10525813,1784,1784,1,1,1000289.81,,4095667.5
MW,1_analytic_mean,10525822,1784,1784,1,1,52004816.0,0.0,146210880.0
MW,2_sample_mean,10525822,1784,1784,1,1,52004816.0,,146210880.0
MW,1_analytic_mean,10525954,1785,1785,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10525954,1785,1785,1,1,7311.27,,67696.9
MW,1_analytic_mean,10525974,1785,1785,1,1,3331919.0,0.0,16755315.0
MW,2_sample_mean,10525974,1785,1785,1,1,3331919.0,,16755315.0
MW,1_analytic_mean,10526058,1785,1785,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10526058,1785,1785,1,1,7311.27,,67696.9
MW,1_analytic_mean,10526084,1786,1786,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10526084,1786,1786,1,1,3655.63,,33848.45
MW,1_analytic_mean,10526166,1786,1786,1,1,50704.98,0.0,101545.34
MW,2_sample_mean,10526166,1786,1786,1,1,50704.98,,101545.34
MW,1_analytic_mean,10526252,1787,1787,1,1,17946524.0,0.0,66308784.0
MW,2_sample_mean,10526252,1787,1787,1,1,17946524.0,,66308784.0
MW,1_analytic_mean,10526386,1789,1789,1,1,14622.53,0.0,135393.78
MW,2_sample_mean,10526386,1789,1789,1,1,14622.53,,135393.78
MW,1_analytic_mean,10526387,1789,1789,1,1,1571895.75,0.0,5889613.0
MW,2_sample_mean,10526387,1789,1789,1,1,1571895.75,,5889613.0
MW,1_analytic_mean,10526462,1790,1790,1,1,5615409.0,0.0,18210780.0
MW,2_sample_mean,10526462,1790,1790,1,1,5615409.0,,18210780.0
MW,1_analytic_mean,10526473,1790,1790,1,1,178110.45,0.0,1116999.62
MW,2_sample_mean,10526473,1790,1790,1,1,178110.45,,1116999.62
MW,1_analytic_mean,10526525,1791,1791,1,1,11169.99,0.0,67696.9
MW,2_sample_mean,10526525,1791,1791,1,1,11169.99,,67696.9
MW,1_analytic_mean,10526527,1791,1791,1,1,21933.8,0.0,203090.66
MW,2_sample_mean,10526527,1791,1791,1,1,21933.8,,203090.66
MW,1_analytic_mean,10526531,1791,1791,1,1,785623.62,0.0,2809424.5
MW,2_sample_mean,10526531,1791,1791,1,1,785623.62,,2809424.5
MW,1_analytic_mean,10526703,1793,1793,1,1,3316211.5,0.0,15570565.0
MW,2_sample_mean,10526703,1793,1793,1,1,3316211.5,,15570565.0
MW,1_analytic_mean,10526766,1793,1793,1,1,39061.11,0.0,101545.34
MW,2_sample_mean,10526766,1793,1793,1,1,39061.11,,101545.34
MW,1_analytic_mean,10526779,1794,1794,1,1,14898456.0,0.0,55003552.0
MW,2_sample_mean,10526779,1794,1794,1,1,14898456.0,,55003552.0
MW,1_analytic_mean,10526833,1794,1794,1,1,18684.34,0.0,101545.34
MW,2_sample_mean,10526833,1794,1794,1,1,18684.34,,101545.34
MW,1_analytic_mean,10526964,1796,1796,1,1,47726.32,0.0,406181.28
MW,2_sample_mean,10526964,1796,1796,1,1,47726.32,,406181.28
MW,1_analytic_mean,10526973,1796,1796,1,1,8493691.0,0.0,26368148.0
MW,2_sample_mean,10526973,1796,1796,1,1,8493691.0,,26368148.0
MW,1_analytic_mean,10527097,1798,1798,1,1,839009.44,0.0,4603389.0
MW,2_sample_mean,10527097,1798,1798,1,1,839009.44,,4603389.0
MW,1_analytic_mean,10527108,1798,1798,1,1,1573886.5,0.0,5720373.0
MW,2_sample_mean,10527108,1798,1798,1,1,1573886.5,,5720373.0
MW,1_analytic_mean,10527119,1798,1798,1,1,5523946.0,0.0,14758165.0
MW,2_sample_mean,10527119,1798,1798,1,1,5523946.0,,14758165.0
MW,1_analytic_mean,10527223,1798,1798,1,1,36759.42,0.0,304635.97
MW,2_sample_mean,10527223,1798,1798,1,1,36759.42,,304635.97
MW,1_analytic_mean,10527247,1799,1799,1,1,15434.89,0.0,33848.45
MW,2_sample_mean,10527247,1799,1799,1,1,15434.89,,33848.45
MW,1_analytic_mean,10527252,1799,1799,1,1,47929.41,0.0,372332.84
MW,2_sample_mean,10527252,1799,1799,1,1,47929.41,,372332.84
MW,1_analytic_mean,10527383,1800,1800,1,1,11238187.0,0.0,42073616.0
MW,2_sample_mean,10527383,1800,1800,1,1,11238187.0,,42073616.0
MW,1_analytic_mean,10527388,1800,1800,1,1,2983884.5,0.0,15232065.0
MW,2_sample_mean,10527388,1800,1800,1,1,2983884.5,,15232065.0
MW,1_analytic_mean,10527399,1800,1800,1,1,60385.63,0.0,304635.97
MW,2_sample_mean,10527399,1800,1800,1,1,60385.63,,304635.97
MW,1_analytic_mean,10527405,1800,1800,1,1,4438022.5,0.0,22238692.0
MW,2_sample_mean,10527405,1800,1800,1,1,4438022.5,,22238692.0
MW,1_analytic_mean,10527415,1800,1800,1,1,37859764.0,0.0,104582016.0
MW,2_sample_mean,10527415,1800,1800,1,1,37859764.0,,104582016.0
MW,1_analytic_mean,10527428,1800,1800,1,1,18278.16,0.0,169242.22
MW,2_sample_mean,10527428,1800,1800,1,1,18278.16,,169242.22
MW,1_analytic_mean,10527520,1801,1801,1,1,7149132.5,0.0,24506508.0
MW,2_sample_mean,10527520,1801,1801,1,1,7149132.5,,24506508.0
MW,1_analytic_mean,10527582,1802,1802,1,1,21933.8,0.0,203090.66
MW,2_sample_mean,10527582,1802,1802,1,1,21933.8,,203090.66
MW,1_analytic_mean,10527728,1804,1804,1,1,36962.51,0.0,203090.66
MW,2_sample_mean,10527728,1804,1804,1,1,36962.51,,203090.66
MW,1_analytic_mean,10527752,1804,1804,1,1,20747140.0,0.0,63600944.0
MW,2_sample_mean,10527752,1804,1804,1,1,20747140.0,,63600944.0
MW,1_analytic_mean,10527812,1804,1804,1,1,39061.11,0.0,101545.34
MW,2_sample_mean,10527812,1804,1804,1,1,39061.11,,101545.34
MW,1_analytic_mean,10527828,1805,1805,1,1,3515917.0,0.0,10526915.0
MW,2_sample_mean,10527828,1805,1805,1,1,3515917.0,,10526915.0
MW,1_analytic_mean,10527878,1805,1805,1,1,210875.77,0.0,812363.06
MW,2_sample_mean,10527878,1805,1805,1,1,210875.77,,812363.06
MW,1_analytic_mean,10527937,1806,1806,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10527937,1806,1806,1,1,7311.27,,67696.9
MW,1_analytic_mean,10528004,1807,1807,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10528004,1807,1807,1,1,7514.36,,33848.45
MW,1_analytic_mean,10528134,1808,1808,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10528134,1808,1808,1,1,7311.27,,67696.9
MW,1_analytic_mean,10528152,1809,1809,1,1,47523.23,0.0,440029.72
MW,2_sample_mean,10528152,1809,1809,1,1,47523.23,,440029.72
MW,1_analytic_mean,10528168,1809,1809,1,1,5473308.0,0.0,14656615.0
MW,2_sample_mean,10528168,1809,1809,1,1,5473308.0,,14656615.0
MW,1_analytic_mean,10528312,1810,1810,1,1,32088.33,0.0,67696.9
MW,2_sample_mean,10528312,1810,1810,1,1,32088.33,,67696.9
MW,1_analytic_mean,10528448,1811,1811,1,1,2159872.75,0.0,7243533.0
MW,2_sample_mean,10528448,1811,1811,1,1,2159872.75,,7243533.0
MW,1_analytic_mean,10528453,1811,1811,1,1,291841.28,0.0,1793969.62
MW,2_sample_mean,10528453,1811,1811,1,1,291841.28,,1793969.62
MW,1_analytic_mean,10528473,1811,1811,1,1,1526094.75,0.0,7412773.0
MW,2_sample_mean,10528473,1811,1811,1,1,1526094.75,,7412773.0
MW,1_analytic_mean,10528486,1811,1811,1,1,18253052.0,0.0,55849752.0
MW,2_sample_mean,10528486,1811,1811,1,1,18253052.0,,55849752.0
MW,1_analytic_mean,10528698,1812,1812,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10528698,1812,1812,1,1,7311.27,,67696.9
MW,1_analytic_mean,10528723,1813,1813,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10528723,1813,1813,1,1,3655.63,,33848.45
MW,1_analytic_mean,10528752,1813,1813,1,1,66004.48,0.0,575423.56
MW,2_sample_mean,10528752,1813,1813,1,1,66004.48,,575423.56
MW,1_analytic_mean,10528801,1814,1814,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10528801,1814,1814,1,1,3655.63,,33848.45
MW,1_analytic_mean,10528804,1814,1814,1,1,5196299.0,0.0,17838452.0
MW,2_sample_mean,10528804,1814,1814,1,1,5196299.0,,17838452.0
MW,1_analytic_mean,10528815,1814,1814,1,1,727878.56,0.0,3080212.5
MW,2_sample_mean,10528815,1814,1814,1,1,727878.56,,3080212.5
MW,1_analytic_mean,10529040,1817,1817,1,1,24993056.0,0.0,79811136.0
MW,2_sample_mean,10529040,1817,1817,1,1,24993056.0,,79811136.0
MW,1_analytic_mean,10529042,1817,1817,1,1,14825.62,0.0,67696.9
MW,2_sample_mean,10529042,1817,1817,1,1,14825.62,,67696.9
MW,1_analytic_mean,10529101,1817,1817,1,1,14825.62,0.0,67696.9
MW,2_sample_mean,10529101,1817,1817,1,1,14825.62,,67696.9
MW,1_analytic_mean,10529114,1818,1818,1,1,16781074.0,0.0,62551656.0
MW,2_sample_mean,10529114,1818,1818,1,1,16781074.0,,62551656.0
MW,1_analytic_mean,10529167,1818,1818,1,1,22339.98,0.0,67696.9
MW,2_sample_mean,10529167,1818,1818,1,1,22339.98,,67696.9
MW,1_analytic_mean,10529294,1820,1820,1,1,185421.81,0.0,1252393.62
MW,2_sample_mean,10529294,1820,1820,1,1,185421.81,,1252393.62
MW,1_analytic_mean,10529301,1820,1820,1,1,11181272.0,0.0,32562332.0
MW,2_sample_mean,10529301,1820,1820,1,1,11181272.0,,32562332.0
MW,1_analytic_mean,10529423,1821,1821,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10529423,1821,1821,1,1,7311.27,,67696.9
MW,1_analytic_mean,10529440,1822,1822,1,1,336521.09,0.0,2369394.0
MW,2_sample_mean,10529440,1822,1822,1,1,336521.09,,2369394.0
MW,1_analytic_mean,10529449,1822,1822,1,1,860971.06,0.0,3994122.0
MW,2_sample_mean,10529449,1822,1822,1,1,860971.06,,3994122.0
MW,1_analytic_mean,10529462,1822,1822,1,1,5592049.0,0.0,14859715.0
MW,2_sample_mean,10529462,1822,1822,1,1,5592049.0,,14859715.0
MW,1_analytic_mean,10529602,1823,1823,1,1,24032.4,0.0,33848.45
MW,2_sample_mean,10529602,1823,1823,1,1,24032.4,,33848.45
MW,1_analytic_mean,10529710,1823,1823,1,1,14622.53,0.0,135393.78
MW,2_sample_mean,10529710,1823,1823,1,1,14622.53,,135393.78
MW,1_analytic_mean,10529723,1823,1823,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10529723,1823,1823,1,1,10966.9,,101545.34
MW,1_analytic_mean,10529745,1824,1824,1,1,75617.44,0.0,372332.84
MW,2_sample_mean,10529745,1824,1824,1,1,75617.44,,372332.84
MW,1_analytic_mean,10529750,1824,1824,1,1,3608533.0,0.0,16653765.0
MW,2_sample_mean,10529750,1824,1824,1,1,3608533.0,,16653765.0
MW,1_analytic_mean,10529768,1824,1824,1,1,16502489.0,0.0,49046304.0
MW,2_sample_mean,10529768,1824,1824,1,1,16502489.0,,49046304.0
MW,1_analytic_mean,10529793,1824,1824,1,1,6915202.5,0.0,24980380.0
MW,2_sample_mean,10529793,1824,1824,1,1,6915202.5,,24980380.0
MW,1_analytic_mean,10529898,1825,1825,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10529898,1825,1825,1,1,3655.63,,33848.45
MW,1_analytic_mean,10529910,1825,1825,1,1,3822425.75,0.0,18921588.0
MW,2_sample_mean,10529910,1825,1825,1,1,3822425.75,,18921588.0
MW,1_analytic_mean,10529986,1825,1825,1,1,327585.19,0.0,1116999.62
MW,2_sample_mean,10529986,1825,1825,1,1,327585.19,,1116999.62
MW,1_analytic_mean,10530036,1826,1826,1,1,366172.41,0.0,1252393.62
MW,2_sample_mean,10530036,1826,1826,1,1,366172.41,,1252393.62
MW,1_analytic_mean,10530111,1826,1826,1,1,91120.02,0.0,406181.28
MW,2_sample_mean,10530111,1826,1826,1,1,91120.02,,406181.28
MW,1_analytic_mean,10530204,1827,1827,1,1,6310568.0,0.0,24709596.0
MW,2_sample_mean,10530204,1827,1827,1,1,6310568.0,,24709596.0
MW,1_analytic_mean,10530255,1828,1828,1,1,158613.84,0.0,812363.06
MW,2_sample_mean,10530255,1828,1828,1,1,158613.84,,812363.06
MW,1_analytic_mean,10530285,1828,1828,1,1,20699434.0,0.0,74633616.0
MW,2_sample_mean,10530285,1828,1828,1,1,20699434.0,,74633616.0
MW,1_analytic_mean,10530359,1829,1829,1,1,4806661.0,0.0,22881804.0
MW,2_sample_mean,10530359,1829,1829,1,1,4806661.0,,22881804.0
MW,1_analytic_mean,10530429,1830,1830,1,1,45963980.0,0.0,136866624.0
MW,2_sample_mean,10530429,1830,1830,1,1,45963980.0,,136866624.0
MW,1_analytic_mean,10530474,1831,1831,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10530474,1831,1831,1,1,7311.27,,67696.9
MW,1_analytic_mean,10530639,1833,1833,1,1,11507466.0,0.0,40855088.0
MW,2_sample_mean,10530639,1833,1833,1,1,11507466.0,,40855088.0
MW,1_analytic_mean,10530700,1833,1833,1,1,194763.91,0.0,1658575.62
MW,2_sample_mean,10530700,1833,1833,1,1,194763.91,,1658575.62
MW,1_analytic_mean,10530710,1834,1834,1,1,16219432.0,0.0,58151416.0
MW,2_sample_mean,10530710,1834,1834,1,1,16219432.0,,58151416.0
MW,1_analytic_mean,10530765,1834,1834,1,1,490463.69,0.0,2572485.0
MW,2_sample_mean,10530765,1834,1834,1,1,490463.69,,2572485.0
MW,1_analytic_mean,10530902,1836,1836,1,1,691523.5,0.0,4501845.0
MW,2_sample_mean,10530902,1836,1836,1,1,691523.5,,4501845.0
MW,1_analytic_mean,10531014,1837,1837,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10531014,1837,1837,1,1,7311.27,,67696.9
MW,1_analytic_mean,10531031,1838,1838,1,1,18278.16,0.0,169242.22
MW,2_sample_mean,10531031,1838,1838,1,1,18278.16,,169242.22
MW,1_analytic_mean,10531051,1838,1838,1,1,4656408.5,0.0,12964115.0
MW,2_sample_mean,10531051,1838,1838,1,1,4656408.5,,12964115.0
MW,1_analytic_mean,10531193,1839,1839,1,1,24032.4,0.0,33848.45
MW,2_sample_mean,10531193,1839,1839,1,1,24032.4,,33848.45
MW,1_analytic_mean,10531203,1839,1839,1,1,14825.62,0.0,101545.34
MW,2_sample_mean,10531203,1839,1839,1,1,14825.62,,101545.34
MW,1_analytic_mean,10531324,1839,1839,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10531324,1839,1839,1,1,10966.9,,101545.34
MW,1_analytic_mean,10531331,1839,1839,1,1,49215.65,0.0,270787.53
MW,2_sample_mean,10531331,1839,1839,1,1,49215.65,,270787.53
MW,1_analytic_mean,10531350,1840,1840,1,1,75617.44,0.0,372332.84
MW,2_sample_mean,10531350,1840,1840,1,1,75617.44,,372332.84
MW,1_analytic_mean,10531355,1840,1840,1,1,968742.88,0.0,3892576.5
MW,2_sample_mean,10531355,1840,1840,1,1,968742.88,,3892576.5
MW,1_analytic_mean,10531375,1840,1840,1,1,28405292.0,0.0,83059776.0
MW,2_sample_mean,10531375,1840,1840,1,1,28405292.0,,83059776.0
MW,1_analytic_mean,10531387,1840,1840,1,1,13084418.0,0.0,36928720.0
MW,2_sample_mean,10531387,1840,1840,1,1,13084418.0,,36928720.0
MW,1_analytic_mean,10531518,1841,1841,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10531518,1841,1841,1,1,3655.63,,33848.45
MW,1_analytic_mean,10531533,1841,1841,1,1,3279453.5,0.0,16619915.0
MW,2_sample_mean,10531533,1841,1841,1,1,3279453.5,,16619915.0
MW,1_analytic_mean,10531639,1842,1842,1,1,1611732.62,0.0,7209685.0
MW,2_sample_mean,10531639,1842,1842,1,1,1611732.62,,7209685.0
MW,1_analytic_mean,10531740,1842,1842,1,1,42039.77,0.0,135393.78
MW,2_sample_mean,10531740,1842,1842,1,1,42039.77,,135393.78
MW,1_analytic_mean,10531933,1845,1845,1,1,4228567.5,0.0,15096665.0
MW,2_sample_mean,10531933,1845,1845,1,1,4228567.5,,15096665.0
MW,1_analytic_mean,10531946,1845,1845,1,1,266048.72,0.0,1489333.12
MW,2_sample_mean,10531946,1845,1845,1,1,266048.72,,1489333.12
MW,1_analytic_mean,10532001,1846,1846,1,1,11169.99,0.0,67696.9
MW,2_sample_mean,10532001,1846,1846,1,1,11169.99,,67696.9
MW,1_analytic_mean,10532154,1848,1848,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10532154,1848,1848,1,1,7311.27,,67696.9
MW,1_analytic_mean,10532173,1848,1848,1,1,3511858.5,0.0,16755315.0
MW,2_sample_mean,10532173,1848,1848,1,1,3511858.5,,16755315.0
MW,1_analytic_mean,10532235,1848,1848,1,1,26401.79,0.0,135393.78
MW,2_sample_mean,10532235,1848,1848,1,1,26401.79,,135393.78
MW,1_analytic_mean,10532247,1849,1849,1,1,16402712.0,0.0,60148448.0
MW,2_sample_mean,10532247,1849,1849,1,1,16402712.0,,60148448.0
MW,1_analytic_mean,10532563,1852,1852,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10532563,1852,1852,1,1,7311.27,,67696.9
MW,1_analytic_mean,10532577,1853,1853,1,1,102560.81,0.0,880060.06
MW,2_sample_mean,10532577,1853,1853,1,1,102560.81,,880060.06
MW,1_analytic_mean,10532587,1853,1853,1,1,569872.75,0.0,3181758.0
MW,2_sample_mean,10532587,1853,1853,1,1,569872.75,,3181758.0
MW,1_analytic_mean,10532602,1853,1853,1,1,8417727.0,0.0,28399028.0
MW,2_sample_mean,10532602,1853,1853,1,1,8417727.0,,28399028.0
MW,1_analytic_mean,10532730,1854,1854,1,1,59237664.0,0.0,177561536.0
MW,2_sample_mean,10532730,1854,1854,1,1,59237664.0,,177561536.0
MW,1_analytic_mean,10532787,1854,1854,1,1,192800.73,0.0,1455484.62
MW,2_sample_mean,10532787,1854,1854,1,1,192800.73,,1455484.62
MW,1_analytic_mean,10532800,1855,1855,1,1,9385561.0,0.0,37673376.0
MW,2_sample_mean,10532800,1855,1855,1,1,9385561.0,,37673376.0
MW,1_analytic_mean,10532865,1855,1855,1,1,30869.79,0.0,67696.9
MW,2_sample_mean,10532865,1855,1855,1,1,30869.79,,67696.9
MW,1_analytic_mean,10533002,1857,1857,1,1,47726.32,0.0,406181.28
MW,2_sample_mean,10533002,1857,1857,1,1,47726.32,,406181.28
MW,1_analytic_mean,10533143,1859,1859,1,1,1777155.0,0.0,9579115.0
MW,2_sample_mean,10533143,1859,1859,1,1,1777155.0,,9579115.0
MW,1_analytic_mean,10533150,1859,1859,1,1,1997195.88,0.0,6634269.0
MW,2_sample_mean,10533150,1859,1859,1,1,1997195.88,,6634269.0
MW,1_analytic_mean,10533160,1859,1859,1,1,1965581.88,0.0,8292821.0
MW,2_sample_mean,10533160,1859,1859,1,1,1965581.88,,8292821.0
MW,1_analytic_mean,10533299,1860,1860,1,1,39399.6,0.0,135393.78
MW,2_sample_mean,10533299,1860,1860,1,1,39399.6,,135393.78
MW,1_analytic_mean,10533307,1860,1860,1,1,51585.04,0.0,406181.28
MW,2_sample_mean,10533307,1860,1860,1,1,51585.04,,406181.28
MW,1_analytic_mean,10533417,1860,1860,1,1,14622.53,0.0,135393.78
MW,2_sample_mean,10533417,1860,1860,1,1,14622.53,,135393.78
MW,1_analytic_mean,10533433,1860,1860,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10533433,1860,1860,1,1,3655.63,,33848.45
MW,1_analytic_mean,10533437,1861,1861,1,1,8150857.0,0.0,31445348.0
MW,2_sample_mean,10533437,1861,1861,1,1,8150857.0,,31445348.0
MW,1_analytic_mean,10533442,1861,1861,1,1,3744802.0,0.0,13911915.0
MW,2_sample_mean,10533442,1861,1861,1,1,3744802.0,,13911915.0
MW,1_analytic_mean,10533456,1861,1861,1,1,18481.25,0.0,101545.34
MW,2_sample_mean,10533456,1861,1861,1,1,18481.25,,101545.34
MW,1_analytic_mean,10533461,1861,1861,1,1,2333046.75,0.0,12964115.0
